"True_positive_rate","False_positive_rate","Cutoff","Area_under_the_ROC_curve","model"
0,0,Inf,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.00709219858156028,0,0.99999683041723,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.00709219858156028,0.000578034682080925,0.999476696781154,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.00709219858156028,0.00115606936416185,0.999312516844337,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0141843971631206,0.00115606936416185,0.98733726826577,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0141843971631206,0.00173410404624277,0.735796473114968,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0141843971631206,0.0023121387283237,0.719188473195039,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0212765957446809,0.0023121387283237,0.693539896033267,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0283687943262411,0.0023121387283237,0.688340319855192,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0283687943262411,0.00289017341040462,0.678843151534002,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0283687943262411,0.00346820809248555,0.66188134405587,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0354609929078014,0.00346820809248555,0.649212638986983,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0354609929078014,0.00404624277456647,0.613393776931678,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0354609929078014,0.0046242774566474,0.472650825551455,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0425531914893617,0.0046242774566474,0.457409977328169,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0425531914893617,0.00520231213872832,0.421011172864529,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.049645390070922,0.00520231213872832,0.415222380335408,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.049645390070922,0.00578034682080925,0.402755130028634,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.049645390070922,0.00635838150289017,0.373087920249078,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.049645390070922,0.0069364161849711,0.358567170304278,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.049645390070922,0.00751445086705202,0.344726580150215,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.049645390070922,0.00809248554913295,0.320983752149354,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0567375886524823,0.00809248554913295,0.312279890626073,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0567375886524823,0.00867052023121387,0.288590015761437,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0638297872340425,0.00867052023121387,0.287314043553901,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0709219858156028,0.00867052023121387,0.279314133445462,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0709219858156028,0.0092485549132948,0.27205167642173,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0709219858156028,0.00982658959537572,0.266681177120077,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0780141843971631,0.00982658959537572,0.261794296980025,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0780141843971631,0.0104046242774566,0.240626898659508,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0851063829787234,0.0104046242774566,0.240291921913172,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.0921985815602837,0.0104046242774566,0.235306071729412,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.099290780141844,0.0104046242774566,0.23443286068689,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.099290780141844,0.0109826589595376,0.233859989628022,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.099290780141844,0.0115606936416185,0.229493433204547,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.099290780141844,0.0121387283236994,0.221362242394058,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.099290780141844,0.0127167630057803,0.221204489609907,0.777079490017627,"innocuous TSL 
* noxious TSL"
0.099290780141844,0.0132947976878613,0.218546111621681,0.777079490017627,"innocuous TSL 
* noxious TSL"
