"True_positive_rate","False_positive_rate","Cutoff","Area_under_the_ROC_curve","model"
0,0,Inf,0.462044438978396,"noxious TCF"
0,0.0069364161849711,0.031509680015836,0.462044438978396,"noxious TCF"
0,0.00867052023121387,0.0315043947248203,0.462044438978396,"noxious TCF"
0.00709219858156028,0.00982658959537572,0.0315017514997235,0.462044438978396,"noxious TCF"
0.00709219858156028,0.0132947976878613,0.031499107888043,0.462044438978396,"noxious TCF"
0.00709219858156028,0.0167630057803468,0.0314964638896357,0.462044438978396,"noxious TCF"
0.0212765957446809,0.0242774566473988,0.0314938195043582,0.462044438978396,"noxious TCF"
0.0354609929078014,0.0283236994219653,0.0314885295726184,0.462044438978396,"noxious TCF"
0.0425531914893617,0.0364161849710983,0.0314858840258689,0.462044438978396,"noxious TCF"
0.049645390070922,0.0445086705202312,0.0314832380916749,0.462044438978396,"noxious TCF"
0.049645390070922,0.0479768786127168,0.0314805917698925,0.462044438978396,"noxious TCF"
0.0638297872340425,0.0485549132947977,0.0314752979629869,0.462044438978396,"noxious TCF"
0.0638297872340425,0.0502890173410405,0.0314726504775756,0.462044438978396,"noxious TCF"
0.0851063829787234,0.0502890173410405,0.0314673543421154,0.462044438978396,"noxious TCF"
0.099290780141844,0.0543352601156069,0.0314594072251661,0.462044438978396,"noxious TCF"
0.099290780141844,0.0560693641618497,0.0314381977916744,0.462044438978396,"noxious TCF"
0.099290780141844,0.0578034682080925,0.0313210976858027,0.462044438978396,"noxious TCF"
0.106382978723404,0.0589595375722543,0.0312595815401617,0.462044438978396,"noxious TCF"
0.106382978723404,0.0606936416184971,0.0311924761119251,0.462044438978396,"noxious TCF"
0.106382978723404,0.0624277456647399,0.0311197187099532,0.462044438978396,"noxious TCF"
0.106382978723404,0.0641618497109827,0.0311116162511692,0.462044438978396,"noxious TCF"
0.113475177304965,0.0653179190751445,0.0310547958734823,0.462044438978396,"noxious TCF"
0.113475177304965,0.0670520231213873,0.0309950749761552,0.462044438978396,"noxious TCF"
0.113475177304965,0.06878612716763,0.0309215062666983,0.462044438978396,"noxious TCF"
0.113475177304965,0.0705202312138728,0.0308531143882814,0.462044438978396,"noxious TCF"
