"True_positive_rate","False_positive_rate","Cutoff","Area_under_the_ROC_curve","model"
0,0,Inf,0.797966738902021,"temp 
+ innoc. 
* nox."
0.00709219858156028,0,0.999970756538152,0.797966738902021,"temp 
+ innoc. 
* nox."
0.00709219858156028,0.000578703703703704,0.997849248897695,0.797966738902021,"temp 
+ innoc. 
* nox."
0.00709219858156028,0.00115740740740741,0.996782664994525,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0141843971631206,0.00115740740740741,0.98604681624628,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0212765957446809,0.00115740740740741,0.743090140728065,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0283687943262411,0.00115740740740741,0.690875284804785,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0283687943262411,0.00173611111111111,0.666721182580512,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0283687943262411,0.00231481481481481,0.658103576165206,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0354609929078014,0.00231481481481481,0.608871206380516,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0354609929078014,0.00289351851851852,0.573368489960014,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0354609929078014,0.00347222222222222,0.541424799960362,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0354609929078014,0.00405092592592593,0.452958414101165,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0354609929078014,0.00462962962962963,0.439353050718497,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0425531914893617,0.00462962962962963,0.417847985085511,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0425531914893617,0.00520833333333333,0.401473007176018,0.797966738902021,"temp 
+ innoc. 
* nox."
0.049645390070922,0.00520833333333333,0.350841265825246,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0567375886524823,0.00520833333333333,0.350367136289098,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0567375886524823,0.00578703703703704,0.34196263377773,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0567375886524823,0.00636574074074074,0.335021672135106,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0638297872340425,0.00636574074074074,0.290860980242724,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0638297872340425,0.00694444444444444,0.288429116594829,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0709219858156028,0.00694444444444444,0.284187531719343,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0709219858156028,0.00752314814814815,0.273112701715335,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0709219858156028,0.00810185185185185,0.26510351024904,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0709219858156028,0.00868055555555556,0.264734483458032,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0780141843971631,0.00868055555555556,0.258663283180609,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0780141843971631,0.00925925925925926,0.255473180998625,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0780141843971631,0.00983796296296296,0.252058657365778,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0780141843971631,0.0104166666666667,0.251820667126411,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0851063829787234,0.0104166666666667,0.243113846442511,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0851063829787234,0.0109953703703704,0.211571325996954,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0851063829787234,0.0115740740740741,0.202427887745726,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0921985815602837,0.0115740740740741,0.196443867061171,0.797966738902021,"temp 
+ innoc. 
* nox."
0.0921985815602837,0.0121527777777778,0.193075312125123,0.797966738902021,"temp 
+ innoc. 
* nox."
0.099290780141844,0.0121527777777778,0.192956162316412,0.797966738902021,"temp 
+ innoc. 
* nox."
0.106382978723404,0.0121527777777778,0.191538763859643,0.797966738902021,"temp 
+ innoc. 
* nox."
0.106382978723404,0.0127314814814815,0.190290553882625,0.797966738902021,"temp 
+ innoc. 
* nox."
0.106382978723404,0.0133101851851852,0.187880588735412,0.797966738902021,"temp 
+ innoc. 
* nox."
0.106382978723404,0.0138888888888889,0.184494578315945,0.797966738902021,"temp 
+ innoc. 
* nox."
0.106382978723404,0.0144675925925926,0.180039663589934,0.797966738902021,"temp 
+ innoc. 
* nox."
0.113475177304965,0.0144675925925926,0.177251741530889,0.797966738902021,"temp 
+ innoc. 
* nox."
0.113475177304965,0.0150462962962963,0.166848404293104,0.797966738902021,"temp 
+ innoc. 
* nox."
0.120567375886525,0.0150462962962963,0.165984490465716,0.797966738902021,"temp 
+ innoc. 
* nox."
0.120567375886525,0.015625,0.161879289982271,0.797966738902021,"temp 
+ innoc. 
* nox."
0.120567375886525,0.0162037037037037,0.155553824788091,0.797966738902021,"temp 
+ innoc. 
* nox."
0.120567375886525,0.0167824074074074,0.15479894754794,0.797966738902021,"temp 
+ innoc. 
* nox."
0.120567375886525,0.0173611111111111,0.153898556906824,0.797966738902021,"temp 
+ innoc. 
* nox."
0.120567375886525,0.0179398148148148,0.153692729420421,0.797966738902021,"temp 
+ innoc. 
* nox."
0.120567375886525,0.0185185185185185,0.152887958424848,0.797966738902021,"temp 
+ innoc. 
* nox."
0.120567375886525,0.0190972222222222,0.146408389209401,0.797966738902021,"temp 
+ innoc. 
* nox."
0.127659574468085,0.0190972222222222,0.145134620258613,0.797966738902021,"temp 
+ innoc. 
* nox."
0.127659574468085,0.0196759259259259,0.142089761641661,0.797966738902021,"temp 
+ innoc. 
* nox."
0.127659574468085,0.0202546296296296,0.140584838004549,0.797966738902021,"temp 
+ innoc. 
* nox."
0.127659574468085,0.0208333333333333,0.140028690475081,0.797966738902021,"temp 
+ innoc. 
* nox."
0.127659574468085,0.021412037037037,0.138008092714427,0.797966738902021,"temp 
+ innoc. 
* nox."
0.134751773049645,0.021412037037037,0.137459605731358,0.797966738902021,"temp 
+ innoc. 
* nox."
0.134751773049645,0.0219907407407407,0.136396034072266,0.797966738902021,"temp 
+ innoc. 
* nox."
0.134751773049645,0.0225694444444444,0.134177794526431,0.797966738902021,"temp 
+ innoc. 
* nox."
0.134751773049645,0.0231481481481481,0.133019282175161,0.797966738902021,"temp 
+ innoc. 
* nox."
0.134751773049645,0.0237268518518519,0.132795133493229,0.797966738902021,"temp 
+ innoc. 
* nox."
0.134751773049645,0.0243055555555556,0.132184756883422,0.797966738902021,"temp 
+ innoc. 
* nox."
0.134751773049645,0.0248842592592593,0.131625314039035,0.797966738902021,"temp 
+ innoc. 
* nox."
0.141843971631206,0.0248842592592593,0.130184028927454,0.797966738902021,"temp 
+ innoc. 
* nox."
0.141843971631206,0.025462962962963,0.130055930843502,0.797966738902021,"temp 
+ innoc. 
* nox."
0.141843971631206,0.0260416666666667,0.128655652340862,0.797966738902021,"temp 
+ innoc. 
* nox."
0.141843971631206,0.0266203703703704,0.126672462680318,0.797966738902021,"temp 
+ innoc. 
* nox."
0.141843971631206,0.0271990740740741,0.126317016577578,0.797966738902021,"temp 
+ innoc. 
* nox."
0.148936170212766,0.0271990740740741,0.124920130222265,0.797966738902021,"temp 
+ innoc. 
* nox."
0.148936170212766,0.0277777777777778,0.123730783540635,0.797966738902021,"temp 
+ innoc. 
* nox."
0.148936170212766,0.0283564814814815,0.12279246728544,0.797966738902021,"temp 
+ innoc. 
* nox."
0.156028368794326,0.0283564814814815,0.121985229434222,0.797966738902021,"temp 
+ innoc. 
* nox."
0.156028368794326,0.0289351851851852,0.121953169664166,0.797966738902021,"temp 
+ innoc. 
* nox."
0.163120567375887,0.0289351851851852,0.12129846622561,0.797966738902021,"temp 
+ innoc. 
* nox."
0.170212765957447,0.0289351851851852,0.121292806530198,0.797966738902021,"temp 
+ innoc. 
* nox."
0.170212765957447,0.0295138888888889,0.1209164568502,0.797966738902021,"temp 
+ innoc. 
* nox."
0.170212765957447,0.0300925925925926,0.119630346863352,0.797966738902021,"temp 
+ innoc. 
* nox."
0.170212765957447,0.0306712962962963,0.119049508937685,0.797966738902021,"temp 
+ innoc. 
* nox."
0.170212765957447,0.03125,0.118906157307257,0.797966738902021,"temp 
+ innoc. 
* nox."
0.170212765957447,0.0318287037037037,0.117506563391948,0.797966738902021,"temp 
+ innoc. 
* nox."
0.170212765957447,0.0324074074074074,0.116976552412342,0.797966738902021,"temp 
+ innoc. 
* nox."
0.170212765957447,0.0329861111111111,0.116332374199255,0.797966738902021,"temp 
+ innoc. 
* nox."
0.170212765957447,0.0335648148148148,0.115406108319217,0.797966738902021,"temp 
+ innoc. 
* nox."
0.177304964539007,0.0335648148148148,0.113880017971355,0.797966738902021,"temp 
+ innoc. 
* nox."
0.177304964539007,0.0341435185185185,0.112758436105016,0.797966738902021,"temp 
+ innoc. 
* nox."
0.177304964539007,0.0347222222222222,0.112482701403566,0.797966738902021,"temp 
+ innoc. 
* nox."
0.177304964539007,0.0353009259259259,0.112043960779544,0.797966738902021,"temp 
+ innoc. 
* nox."
0.177304964539007,0.0358796296296296,0.107965330595324,0.797966738902021,"temp 
+ innoc. 
* nox."
0.177304964539007,0.0364583333333333,0.107470346451465,0.797966738902021,"temp 
+ innoc. 
* nox."
0.177304964539007,0.037037037037037,0.106991535211177,0.797966738902021,"temp 
+ innoc. 
* nox."
0.177304964539007,0.0376157407407407,0.106666861769026,0.797966738902021,"temp 
+ innoc. 
* nox."
0.184397163120567,0.0376157407407407,0.106467584635287,0.797966738902021,"temp 
+ innoc. 
* nox."
0.184397163120567,0.0381944444444444,0.106068279932611,0.797966738902021,"temp 
+ innoc. 
* nox."
0.191489361702128,0.0381944444444444,0.10496133832961,0.797966738902021,"temp 
+ innoc. 
* nox."
0.191489361702128,0.0387731481481481,0.103549640499652,0.797966738902021,"temp 
+ innoc. 
* nox."
0.191489361702128,0.0393518518518519,0.103200481501138,0.797966738902021,"temp 
+ innoc. 
* nox."
0.191489361702128,0.0399305555555556,0.102685597445747,0.797966738902021,"temp 
+ innoc. 
* nox."
0.191489361702128,0.0405092592592593,0.102122694409261,0.797966738902021,"temp 
+ innoc. 
* nox."
0.191489361702128,0.041087962962963,0.101494068310582,0.797966738902021,"temp 
+ innoc. 
* nox."
0.198581560283688,0.041087962962963,0.100833506139825,0.797966738902021,"temp 
+ innoc. 
* nox."
0.205673758865248,0.041087962962963,0.100188579806902,0.797966738902021,"temp 
+ innoc. 
* nox."
0.205673758865248,0.0416666666666667,0.0994856220413346,0.797966738902021,"temp 
+ innoc. 
* nox."
0.205673758865248,0.0422453703703704,0.0989217572965551,0.797966738902021,"temp 
+ innoc. 
* nox."
0.205673758865248,0.0428240740740741,0.0988460512751155,0.797966738902021,"temp 
+ innoc. 
* nox."
0.205673758865248,0.0434027777777778,0.0986553959694591,0.797966738902021,"temp 
+ innoc. 
* nox."
0.205673758865248,0.0439814814814815,0.0979750031351954,0.797966738902021,"temp 
+ innoc. 
* nox."
0.205673758865248,0.0445601851851852,0.0979207949984024,0.797966738902021,"temp 
+ innoc. 
* nox."
0.212765957446809,0.0445601851851852,0.0968637209645683,0.797966738902021,"temp 
+ innoc. 
* nox."
0.212765957446809,0.0451388888888889,0.0952439700691151,0.797966738902021,"temp 
+ innoc. 
* nox."
0.212765957446809,0.0457175925925926,0.0945674957471467,0.797966738902021,"temp 
+ innoc. 
* nox."
0.212765957446809,0.0462962962962963,0.0925327063779475,0.797966738902021,"temp 
+ innoc. 
* nox."
0.212765957446809,0.046875,0.0900346440883984,0.797966738902021,"temp 
+ innoc. 
* nox."
0.219858156028369,0.046875,0.0892843691393956,0.797966738902021,"temp 
+ innoc. 
* nox."
0.219858156028369,0.0474537037037037,0.0891282182776094,0.797966738902021,"temp 
+ innoc. 
* nox."
0.219858156028369,0.0480324074074074,0.0866994978895997,0.797966738902021,"temp 
+ innoc. 
* nox."
0.219858156028369,0.0486111111111111,0.0866238938598675,0.797966738902021,"temp 
+ innoc. 
* nox."
0.219858156028369,0.0491898148148148,0.0853038159973519,0.797966738902021,"temp 
+ innoc. 
* nox."
0.226950354609929,0.0491898148148148,0.0834977112690145,0.797966738902021,"temp 
+ innoc. 
* nox."
0.226950354609929,0.0497685185185185,0.0825800296337063,0.797966738902021,"temp 
+ innoc. 
* nox."
0.226950354609929,0.0503472222222222,0.0825401606323453,0.797966738902021,"temp 
+ innoc. 
* nox."
0.226950354609929,0.0509259259259259,0.0824836728379104,0.797966738902021,"temp 
+ innoc. 
* nox."
0.226950354609929,0.0515046296296296,0.0824651218459763,0.797966738902021,"temp 
+ innoc. 
* nox."
0.226950354609929,0.0520833333333333,0.0822289808406308,0.797966738902021,"temp 
+ innoc. 
* nox."
0.226950354609929,0.052662037037037,0.0813604408308619,0.797966738902021,"temp 
+ innoc. 
* nox."
0.226950354609929,0.0532407407407407,0.0805084037490315,0.797966738902021,"temp 
+ innoc. 
* nox."
0.226950354609929,0.0538194444444444,0.0802987150894416,0.797966738902021,"temp 
+ innoc. 
* nox."
0.234042553191489,0.0538194444444444,0.0797715953291929,0.797966738902021,"temp 
+ innoc. 
* nox."
0.234042553191489,0.0543981481481481,0.079769772238425,0.797966738902021,"temp 
+ innoc. 
* nox."
0.234042553191489,0.0549768518518519,0.079757288992478,0.797966738902021,"temp 
+ innoc. 
* nox."
0.234042553191489,0.0555555555555556,0.0795682210510356,0.797966738902021,"temp 
+ innoc. 
* nox."
0.234042553191489,0.0561342592592593,0.0790017577888018,0.797966738902021,"temp 
+ innoc. 
* nox."
0.24113475177305,0.0561342592592593,0.0788861729534332,0.797966738902021,"temp 
+ innoc. 
* nox."
